source_document,page,subcommittee,agency,fund,account,row_type,actual_fy23,actual_fy24,appropriation_fy25,governor_fy26,governor_fy27,legislative_fy26,legislative_fy27
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,ID Partnership Initiatives,account,2166342.0,1742229.0,2529000.0,2528138.0,2528138.0,2528138.0,2528138.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Emergency Placements,account,4433720.0,5912745.0,5933002.0,5980932.0,5980932.0,5980932.0,5980932.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Rent Subsidy Program,account,5029884.0,5151751.0,5262312.0,5262312.0,5262312.0,5262312.0,5262312.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Day Services,account,336363046.0,346308355.0,373156038.0,393563096.0,407451072.0,393563096.0,407451072.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Community Residential Services,account,,793290482.0,800445845.0,853254294.0,872715100.0,887265294.0,938815100.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Provider Bonuses,account,,49999999.0,50000000.0,,,,
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Agency Total - General Fund,account,597217663.0,1452372637.0,1511683835.0,1527946724.0,1562195506.0,1562227724.0,1628565506.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,General Fund,account,3420.0,3421.0,3421.0,3370.0,3370.0,3416.0,3416.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Recovery Services Fund,account,,3.0,3.0,,,3.0,3.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Personal Services,account,230047188.0,235115448.0,246638398.0,253239225.0,250989225.0,259328417.0,257078417.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Other Expenses,account,44290179.0,38090154.0,28143895.0,32302168.0,32498168.0,37421895.0,37617895.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Housing Supports and Services,account,27019900.0,28390799.0,27763723.0,28391445.0,28391445.0,29153945.0,29716445.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Managed Service System,account,65883855.0,72172284.0,71494588.0,77232053.0,77232053.0,74687785.0,77687785.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Legal Services,account,745911.0,764660.0,745911.0,764660.0,764660.0,764660.0,764660.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Center,account,9229406.0,9229406.0,9229406.0,9229406.0,9229406.0,9229406.0,9229406.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Professional Services,account,21003959.0,26281082.0,16400697.0,23400697.0,23400697.0,23400697.0,23400697.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Services,account,18622504.0,23318050.0,26066287.0,26407864.0,26407864.0,26592864.0,26407864.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Nursing Home Screening,account,652784.0,652784.0,652784.0,652784.0,652784.0,652784.0,652784.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Young Adult Services,account,88361457.0,93464810.0,93332231.0,95902326.0,95902326.0,95902326.0,95902326.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,TBI Community Services,account,8896377.0,9368820.0,9208125.0,9443717.0,9443717.0,9443717.0,9443717.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Behavioral Health Medications,account,7220023.0,7720752.0,7220754.0,8170754.0,8170754.0,8170754.0,8170754.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Option,account,4312825.0,4219683.0,4419683.0,4419683.0,4419683.0,4419683.0,4419683.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Services,account,34028804.0,41857990.0,40945054.0,43157991.0,43157991.0,43157991.0,43157991.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Services,account,21375948.0,23706187.0,25475421.0,25657158.0,26723158.0,25657158.0,26723158.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Nursing Home Contract,account,447287.0,1152856.0,1152856.0,1152856.0,1152856.0,1152856.0,1152856.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Katie Blair House,account,15970.0,17016.0,16608.0,17016.0,17016.0,17016.0,17016.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Forensic Services,account,10890488.0,11583938.0,11192080.0,11544887.0,11544887.0,11544887.0,11544887.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Services,account,32276430.0,36917479.0,35824604.0,36603118.0,36603118.0,37103118.0,37103118.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Services,account,70623977.0,77117159.0,74937619.0,76617159.0,76617159.0,77117159.0,77117159.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Employment Opportunities,account,9344095.0,9873631.0,9635549.0,9873631.0,9873631.0,9873631.0,9873631.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Agency Total - General Fund,account,705289367.0,751014988.0,740496273.0,774180598.0,773192598.0,784792749.0,787182249.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Managed Service System,account,434687.0,462686.0,451181.0,462699.0,462699.0,462699.0,462699.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Agency Total - Insurance Fund,account,434687.0,462686.0,451181.0,462699.0,462699.0,462699.0,462699.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Fringe Benefits,account,,98685.0,221000.0,,,221000.0,221000.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Cannabis Prevention,account,,2133033.0,3137000.0,,,3144268.0,3144268.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Services Fund,account,,2231718.0,3358000.0,,,3365268.0,3365268.0
2025BB-20250827_FY26_FY27.pdf,180,,,Fund,Total - Appropriated Funds,fund_total,705724054.0,753709392.0,744305454.0,774643297.0,773655297.0,788620716.0,791010216.0
2025BB-20250827_FY26_FY27.pdf,186,,,Fund,General Fund,account,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2025BB-20250827_FY26_FY27.pdf,186,,,Fund,Personal Services,account,333445.0,334240.0,350159.0,367270.0,367270.0,367270.0,367270.0
2025BB-20250827_FY26_FY27.pdf,186,,,Fund,Other Expenses,account,24943.0,24943.0,24943.0,24943.0,24943.0,24943.0,24943.0
2025BB-20250827_FY26_FY27.pdf,186,,,Fund,Agency Total - General Fund,account,358388.0,359183.0,375102.0,392213.0,392213.0,392213.0,392213.0
2025BB-20250827_FY26_FY27.pdf,188,Transportation,,Fund,Special Transportation Fund,account,591.0,591.0,591.0,601.0,601.0,594.0,594.0
2025BB-20250827_FY26_FY27.pdf,188,Transportation,,Fund,Cannabis Regulatory Fund,account,,7.0,7.0,,,7.0,7.0
2025BB-20250827_FY26_FY27.pdf,188,Transportation,,Fund,Personal Services,account,48337021.0,46341942.0,57600854.0,54499261.0,54499261.0,53959126.0,53959126.0
2025BB-20250827_FY26_FY27.pdf,188,Transportation,,Fund,Other Expenses,account,17392613.0,18851458.0,18957262.0,19078262.0,19778262.0,19078262.0,19778262.0
2025BB-20250827_FY26_FY27.pdf,188,Transportation,,Fund,Equipment,account,468519.0,468756.0,468756.0,668756.0,668756.0,668756.0,668756.0
2025BB-20250827_FY26_FY27.pdf,188,Transportation,,Fund,DMV Modernization,account,10985715.0,1788057.0,,3000000.0,3000000.0,3000000.0,3000000.0
2025BB-20250827_FY26_FY27.pdf,188,Transportation,,Fund,Systems and Networks Project,account,316800.0,316800.0,324676.0,324676.0,324676.0,324676.0,324676.0
2025BB-20250827_FY26_FY27.pdf,188,Transportation,,Fund,Transportation Fund,account,77500668.0,67767013.0,77351548.0,77570955.0,78270955.0,77030820.0,77730820.0
2025BB-20250827_FY26_FY27.pdf,188,Transportation,,Fund,Personal Services,account,,522583.0,522583.0,,,540135.0,540135.0
2025BB-20250827_FY26_FY27.pdf,188,Transportation,,Fund,Regulatory Fund,account,,522583.0,522583.0,,,540135.0,540135.0
2025BB-20250827_FY26_FY27.pdf,188,Transportation,,Fund,Total - Appropriated Funds,fund_total,77500668.0,68289596.0,77874131.0,77570955.0,78270955.0,77570955.0,78270955.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Special Transportation Fund,account,3567.0,3567.0,3567.0,3567.0,3567.0,3567.0,3567.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Personal Services,account,204366366.0,199281277.0,231453386.0,236076271.0,236076271.0,236076271.0,236076271.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Other Expenses,account,60603223.0,65814075.0,57534586.0,63984586.0,63984586.0,63434586.0,63434586.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Equipment,account,2003291.0,2102963.0,1376329.0,1376329.0,1376329.0,1376329.0,1376329.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Minor Capital Projects,account,433689.0,613716.0,449639.0,449639.0,449639.0,449639.0,449639.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Highway Planning and Research,account,3295269.0,4686570.0,3060131.0,3060131.0,3060131.0,3060131.0,3060131.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Rail Operations,account,148323231.0,231583406.0,284183528.0,316004297.0,314803218.0,316004297.0,318803218.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Bus Operations,account,180455716.0,163507463.0,261931227.0,293209174.0,291832391.0,296608656.0,301407448.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,ADA Para-transit Program,account,39871702.0,40449546.0,40449564.0,51982687.0,51982687.0,51982687.0,51982687.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Non-ADA Dial-A-Ride Program,account,576359.0,576361.0,576361.0,576361.0,576361.0,576361.0,576361.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Projects,account,69953523.0,38908422.0,18028794.0,18054208.0,18054208.0,18054208.0,18054208.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Port Authority,account,3400000.0,400000.0,400000.0,,,,
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Management,account,3188072.0,5798832.0,3000000.0,3004254.0,3004254.0,3004254.0,3004254.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Transportation to Work,account,2370629.0,2370629.0,2370629.0,2370629.0,2370629.0,2370629.0,2370629.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Town Aid Road Grants - TF,account,,60000000.0,60000000.0,,,,
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Transportation Fund,account,718841070.0,816093260.0,964814174.0,990148566.0,987570704.0,992998048.0,1000595761.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Other Expenses,account,,549991.0,550000.0,,,550000.0,550000.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Regulatory Fund,account,,549991.0,550000.0,,,550000.0,550000.0
2025BB-20250827_FY26_FY27.pdf,191,Transportation,,Fund,Total - Appropriated Funds,fund_total,718841070.0,816643251.0,965364174.0,990148566.0,987570704.0,993548048.0,1001145761.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,General Fund,account,1910.0,1813.0,1826.0,1761.0,1771.0,1827.0,1837.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Personal Services,account,150180725.0,150872462.0,154061290.0,150719055.0,151620855.0,158758860.0,159660660.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Other Expenses,account,170667008.0,170223974.0,155393116.0,131921000.0,133739200.0,165050000.0,168068200.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Actions,account,34621.0,36289.0,81906.0,81906.0,81906.0,81906.0,81906.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,HUSKY B Program,account,18323313.0,14948460.0,38230000.0,30250000.0,31460000.0,31550000.0,32760000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Reserve,account,,,18370000.0,18370000.0,18370000.0,18370000.0,18370000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Medicaid,account,2926434678.0,3380727893.0,3287715431.0,3673630000.0,3882280000.0,3702380000.0,3950330000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Old Age Assistance,account,43344825.0,47557572.0,51346541.0,53530000.0,54310000.0,54450000.0,56900000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Aid To The Blind,account,549620.0,566099.0,619721.0,612200.0,627300.0,623700.0,657800.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Aid To The Disabled,account,51743720.0,52986819.0,50543338.0,52980000.0,53820000.0,53820000.0,56020000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,TANF,account,49460669.0,56376381.0,69641000.0,69400000.0,75400000.0,69400000.0,75400000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Emergency Assistance,account,,,1.0,1.0,1.0,1.0,1.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Food Stamp Training Expenses,account,7642.0,,9341.0,9341.0,9341.0,9341.0,9341.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,DMHAS-Disproportionate Share,account,108935000.0,108935000.0,108935000.0,108935000.0,108935000.0,108935000.0,108935000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Program,account,38164539.0,41363835.0,46720000.0,48050000.0,50680000.0,48450000.0,51180000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Hispanic Programs,account,888619.0,1225409.0,1043704.0,1070348.0,1070348.0,1070348.0,1070348.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Community Residential Services,account,769040043.0,,,,,,
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Safety Net Services,account,1458012.0,1495191.0,1462802.0,1500145.0,1500145.0,1500145.0,1500145.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Refunds Of Collections,account,89965.0,89965.0,89965.0,89965.0,89965.0,89965.0,89965.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Disabilities,account,281617.0,283698.0,301953.0,309661.0,309661.0,309661.0,309661.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Nutrition Assistance,account,821208.0,1020941.0,1000000.0,1020994.0,1920994.0,3020994.0,6020994.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Assistance,account,14012163.0,16736210.0,14710000.0,16960000.0,17880000.0,17480000.0,19000000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Center,account,11138737.0,11138737.0,11138737.0,11138737.0,11138737.0,13138737.0,13138737.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Community Services,account,4837671.0,7921763.0,6335965.0,4038162.0,4038162.0,10997162.0,10992162.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Community Action Program,account,3969426.0,4289765.0,4177301.0,4204736.0,4204736.0,4274240.0,4274240.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Teen Pregnancy Prevention,account,1454281.0,1281171.0,1361787.0,1394639.0,1394639.0,1394639.0,1394639.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Domestic Violence Shelters,account,7459941.0,7650170.0,7459941.0,9150381.0,9150381.0,8650381.0,8650381.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Payments,account,568300000.0,568299998.0,568300000.0,568300000.0,818300000.0,568300000.0,778300000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Regional Hospice of Western CT,account,,,,,,1000000.0,1000000.0
2025BB-20250827_FY26_FY27.pdf,199,Human Services,,Fund,Municipality,account,98281.0,98281.0,98281.0,98281.0,98281.0,98281.0,98281.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,General Fund,account,130.0,146.0,146.0,144.0,144.0,145.0,145.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Workers' Compensation Fund,account,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Personal Services,account,6608843.0,6614314.0,8572621.0,8499272.0,8499272.0,8626272.0,8626272.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Other Expenses,account,1012695.0,1340285.0,1398575.0,1137575.0,1137575.0,2042575.0,2182575.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Blind or Visually Impaired,account,4571232.0,4659692.0,4873907.0,5036360.0,5036360.0,5036360.0,5036360.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Blind & Disabled,account,200929.0,241409.0,406594.0,416974.0,416974.0,416974.0,416974.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Disabled,account,6809785.0,7536668.0,7895382.0,7895382.0,7895382.0,7895382.0,7895382.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Services,account,31132.0,44846.0,44847.0,97251.0,97251.0,97251.0,97251.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Blind,account,136143.0,131979.0,258825.0,264045.0,264045.0,264045.0,264045.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Service,account,70194.0,70194.0,70194.0,70194.0,70194.0,70194.0,70194.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Independent Living Centers,account,1023927.0,1070723.0,1000000.0,1025528.0,1025528.0,1025528.0,1025528.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Programs for Senior Citizens,account,3817965.0,4405195.0,4423247.0,4536165.0,4536165.0,5036165.0,5036165.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Elderly Nutrition,account,3404171.0,3491074.0,4904171.0,4991074.0,4991074.0,5141074.0,5141074.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Aging in Place Pilot Program,account,,150000.0,150000.0,,,,
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Network,account,,51582.0,100000.0,100000.0,100000.0,200000.0,200000.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Agency Total - General Fund,account,27687016.0,29807961.0,34098363.0,34069820.0,34069820.0,35851820.0,35991820.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Fall Prevention,account,119898.0,50075.0,382660.0,190692.0,190692.0,382660.0,382660.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Agency Total - Insurance Fund,account,119898.0,50075.0,382660.0,190692.0,190692.0,382660.0,382660.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Personal Services,account,482618.0,511120.0,613572.0,634783.0,634783.0,634783.0,634783.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Other Expenses,account,43625.0,35930.0,48440.0,48440.0,48440.0,48440.0,48440.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Rehabilitative Services,account,324909.0,355129.0,1000721.0,595631.0,595631.0,595631.0,595631.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Fringe Benefits,account,456436.0,444205.0,597987.0,467987.0,467987.0,467987.0,467987.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Compensation Fund,account,1307588.0,1346384.0,2260720.0,1746841.0,1746841.0,1746841.0,1746841.0
2025BB-20250827_FY26_FY27.pdf,212,Human Services,,Fund,Total - Appropriated Funds,fund_total,29114502.0,31204420.0,36741743.0,36007353.0,36007353.0,37981321.0,38121321.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,General Fund,account,2974.0,2974.0,2974.0,2945.0,2945.0,2974.0,2974.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Personal Services,account,286017120.0,285854291.0,309141905.0,299712493.0,299712493.0,303233500.0,303233500.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Other Expenses,account,30798917.0,30668135.0,28837956.0,25350159.0,25350159.0,31137956.0,31137956.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Family Support Services,account,1035708.0,1064018.0,1037746.0,1064233.0,1064233.0,1064233.0,1064233.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Differential Response System,account,9037860.0,9315522.0,9140302.0,9367256.0,9367256.0,9367256.0,9367256.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Consultation,account,1720116.0,1835695.0,1792453.0,1838167.0,1838167.0,1838167.0,1838167.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Community Care Coordination,account,8196582.0,8957944.0,8734955.0,8957944.0,8957944.0,8957944.0,8957944.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Consultation,account,1521847.0,1561995.0,1558211.0,1596776.0,1596776.0,1596776.0,1596776.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Children,account,16630598.0,18098876.0,17749403.0,18130105.0,18130105.0,17880105.0,17880105.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Children,account,7959273.0,8046230.0,8014992.0,8219601.0,8219601.0,8219601.0,8219601.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Intervention,account,10505021.0,9980915.0,9751391.0,9988016.0,9988016.0,9988016.0,9988016.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Programs,account,8943495.0,9297639.0,9212132.0,9407655.0,9407655.0,9657655.0,9657655.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Counseling,account,3959383.0,3898171.0,3926815.0,4009230.0,4009230.0,4009230.0,4009230.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Supportive Housing,account,20805454.0,21179806.0,20805454.0,21180221.0,21180221.0,21180221.0,21180221.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,No Nexus Special Education,account,1732853.0,1773850.0,2396390.0,2452640.0,2452640.0,2452640.0,2452640.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Family Preservation Services,account,7165737.0,7239251.0,7062473.0,7242683.0,7242683.0,7242683.0,7242683.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Substance Abuse Treatment,account,9002557.0,9890878.0,9738188.0,9929982.0,9929982.0,9929982.0,10073982.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Child Welfare Support Services,account,2467710.0,2530296.0,2804494.0,2854163.0,2854163.0,2854163.0,2854163.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Adoption,account,106286349.0,105755102.0,106884511.0,106884511.0,106884511.0,106884511.0,106884511.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Foster,account,110815045.0,114948001.0,121399713.0,123521818.0,123521818.0,123521818.0,123521818.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Short-term and Residential,account,61673425.0,64660509.0,68855247.0,65628396.0,65628396.0,65628396.0,65628396.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Individualized Family Supports,account,3295035.0,3783841.0,3821264.0,3871304.0,3871304.0,3871304.0,3871304.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Community Kidcare,account,47145414.0,48398654.0,47294772.0,52411129.0,52411129.0,52411129.0,61011129.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Covenant to Care,account,179370.0,183944.0,181332.0,185911.0,185911.0,185911.0,185911.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Juvenile Review Boards,account,1691749.0,1734888.0,6000000.0,3897957.0,6043187.0,3897957.0,6043187.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Programs,account,490545.0,996192.0,991421.0,1016220.0,1016220.0,1016220.0,1016220.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Love146,account,,,,,,500000.0,500000.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Youth Service Bureaus,account,2677876.0,2727244.0,2733240.0,2733240.0,2733240.0,2733240.0,2733240.0
2025BB-20250827_FY26_FY27.pdf,219,Human Services,,Fund,Enhancement,account,1115089.0,1111934.0,1115161.0,1115161.0,1115161.0,1115161.0,1115161.0
2025BB-20250827_FY26_FY27.pdf,220,Human Services,Human Services Department Of Children And Families,,Agency Total - General Fund,account,762870128.0,775493821.0,810981921.0,802566971.0,804712201.0,812375775.0,823265005.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,Department of Education,account,3003569028.0,3125660377.0,3381949629.0,3437150957.0,3522148994.0,3526761252.0,3593605722.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,System,account,190315461.0,193279469.0,191502341.0,211316119.0,211316119.0,207516119.0,207516119.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,Office of Early Childhood,account,335929795.0,313424740.0,376154690.0,417162918.0,446832258.0,417537918.0,443007258.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,State Library,account,8899218.0,9674603.0,10852485.0,10003900.0,10022192.0,10553900.0,10572192.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,Teachers' Retirement Board,account,1601869993.0,1578729566.0,1587526718.0,1694045333.0,1747770083.0,1844045333.0,1761069083.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,Total - General Fund,fund_total,5140583495.0,5220768755.0,5547985863.0,5769679227.0,5938089646.0,6006414522.0,6015770374.0
2025BB-20250827_FY26_FY27.pdf,226,,Element. & Secondary Education,General Fund,Total - Appropriated Funds,fund_total,5140583495.0,5220768755.0,5547985863.0,5769679227.0,5938089646.0,6006414522.0,6015770374.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,General Fund,account,275.0,284.0,284.0,284.0,285.0,290.0,291.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Personal Services,account,13142700.0,14177486.0,20580254.0,17607641.0,17707641.0,18326641.0,18557641.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Other Expenses,account,1917275.0,8558633.0,10075963.0,5250963.0,5250963.0,20086963.0,28295963.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Admin - Adult Education,account,544717.0,754634.0,,,,,
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,"Grades 4, 6, and 8",account,10362489.0,10469130.0,10643533.0,10571192.0,10571192.0,10571192.0,10571192.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Primary Mental Health,account,323458.0,303829.0,345288.0,335288.0,335288.0,335288.0,335288.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,in Partnership (LEAP),account,312211.0,312211.0,312211.0,,,312211.0,312211.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Adult Education Action,account,119785.0,159958.0,194534.0,169534.0,169534.0,169534.0,169534.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Connecticut Writing Project,account,20250.0,47608.0,95250.0,,,95250.0,95250.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Clubs,account,613866.0,1000000.0,1000000.0,,,1000000.0,1000000.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Sheff Settlement,account,11737364.0,18041772.0,18684967.0,23714911.0,18721292.0,23714911.0,18721292.0
2025BB-20250827_FY26_FY27.pdf,227,Transportation,,Fund,Admin - After School Programs,account,,57207.0,,,,,
