source_document,page,subcommittee,agency,fund,account,row_type,scenario,fiscal_year,amount
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Insurance Fund,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Personal Services,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Other Expenses,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Fringe Benefits,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Indirect Overhead,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,104,Regulation And Protection,,Fund,Agency Total - Insurance Fund,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Insurance Fund,account,actual,2023,18.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Personal Services,account,actual,2023,1620031.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Other Expenses,account,actual,2023,210303.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Equipment,account,actual,2023,4715.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Fringe Benefits,account,actual,2023,1550653.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Indirect Overhead,account,actual,2023,95934.0
2025BB-20250827_FY26_FY27.pdf,106,Regulation And Protection,,Fund,Agency Total - Insurance Fund,account,actual,2023,3481636.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,General Fund,account,actual,2023,217.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Cannabis Regulatory Fund,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Personal Services,account,actual,2023,13734080.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Other Expenses,account,actual,2023,1187796.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Agency Total - General Fund,account,actual,2023,14921876.0
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Personal Services,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Other Expenses,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Regulatory Fund,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,109,Regulation And Protection,,Fund,Total - Appropriated Funds,fund_total,actual,2023,14921876.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Workers' Compensation Fund,account,actual,2023,111.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Personal Services,account,actual,2023,9083658.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Other Expenses,account,actual,2023,2705114.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Equipment,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Fringe Benefits,account,actual,2023,8874410.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Indirect Overhead,account,actual,2023,380125.0
2025BB-20250827_FY26_FY27.pdf,116,Regulation And Protection,,Fund,Compensation Fund,account,actual,2023,21043307.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,General Fund,account,actual,2023,932.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Workers' Compensation Fund,account,actual,2023,2.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Personal Services,account,actual,2023,40495801.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Other Expenses,account,actual,2023,1441100.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,CETC Workforce,account,actual,2023,488660.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Workforce Investment Act,account,actual,2023,33591524.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Job Funnels Projects,account,actual,2023,706688.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Employment Program,account,actual,2023,5066362.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Jobs First Employment Services,account,actual,2023,12552423.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Apprenticeship Program,account,actual,2023,600412.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Network,account,actual,2023,157365.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,STRIVE,account,actual,2023,70012.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Unemployed,account,actual,2023,3604038.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Veterans’ Opportunity Pilot,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Second Chance Initiative,account,actual,2023,325862.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Cradle To Career,account,actual,2023,98642.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,New Haven Jobs Funnel,account,actual,2023,362476.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Initiative,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Initiative,account,actual,2023,3395233.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,and Training Grant Program,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Agency Total - General Fund,account,actual,2023,102956598.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Opportunity Industrial Centers,account,actual,2023,485481.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Customized Services,account,actual,2023,873228.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Agency Total - Banking Fund,account,actual,2023,1358709.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Occupational Health Clinics,account,actual,2023,685882.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Compensation Fund,account,actual,2023,685882.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Total - Appropriated Funds,fund_total,actual,2023,105001189.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,General Fund,account,actual,2023,52.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Personal Services,account,actual,2023,4237016.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Other Expenses,account,actual,2023,4592885.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Senior Food Vouchers,account,actual,2023,297085.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Sustainability,account,actual,2023,1000000.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Produce,account,actual,2023,160121.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Agency Total - General Fund,account,actual,2023,10287107.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,General Fund,account,actual,2023,550.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Special Transportation Fund,account,actual,2023,46.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Utility Control Fund,account,actual,2023,140.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Personal Services,account,actual,2023,22894578.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Other Expenses,account,actual,2023,1877020.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Mosquito and Tick Control,account,actual,2023,289409.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Maintenance,account,actual,2023,395200.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Laboratory Fees,account,actual,2023,96925.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Dam Maintenance,account,actual,2023,200319.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Emergency Spill Response,account,actual,2023,8385799.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Solid Waste Management,account,actual,2023,5606925.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Underground Storage Tank,account,actual,2023,1078398.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Clean Air,account,actual,2023,4323900.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Environmental Conservation,account,actual,2023,4610292.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Environmental Quality,account,actual,2023,7042926.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Fish Hatcheries,account,actual,2023,2875899.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Commission,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Commission,account,actual,2023,3333.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Pollution Commission,account,actual,2023,26554.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Compact,account,actual,2023,3082.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Control Commission,account,actual,2023,30295.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Control Commission,account,actual,2023,45151.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Agency Total - General Fund,account,actual,2023,59786005.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Personal Services,account,actual,2023,2548665.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Other Expenses,account,actual,2023,701974.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Transportation Fund,account,actual,2023,3250639.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Personal Services,account,actual,2023,13388373.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Other Expenses,account,actual,2023,1340634.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Equipment,account,actual,2023,19500.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Fringe Benefits,account,actual,2023,10556217.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Indirect Overhead,account,actual,2023,306838.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,General Fund,account,actual,2023,86.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Innovation Fund,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Cannabis Regulatory Fund,account,actual,2023,
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Personal Services,account,actual,2023,7962105.0
